run_id,n_events,frac_neg_transport,min_transport_ms,median_transport_ms,frac_neg_schedlag,min_schedlag_ms,median_schedlag_ms,frac_neg_output,min_output_ms,median_output_ms,max_neg_fraction,trustworthy
concurrency_n10_20260721_122750_redis_feed9_rep2,3871,0.0002583311805734952,-1.0082,3014.4909,0.0005166623611469904,-4.6815,40.097367,0.0,0.0,0.0,0.0005166623611469904,True
concurrency_n10_20260721_122750_redis_feed9_rep3,3871,0.0005166623611469904,-3.331,3351.0147,0.0,1.5254,71.734567,0.0,0.0,0.0,0.0005166623611469904,True
concurrency_n10_20260721_123038_kafka_feed10_rep1,3881,0.0,1778.2828,4431.5499,0.003091986601391394,-4.0865,140.575967,0.0,0.0,0.0,0.003091986601391394,True
concurrency_n10_20260721_123038_kafka_feed10_rep2,3881,0.0,1327.1817,4152.1363,0.0,1.7559,230.7545,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed10_rep3,3881,0.0,1720.6357,4977.7917,0.0,5.751834,472.7613,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed1_rep1,3739,0.0,1396.6288,4168.7972,0.027280021396095214,-7.9017,150.429,0.0,0.0,0.0,0.027280021396095214,False
concurrency_n10_20260721_123038_kafka_feed1_rep2,3739,0.0,926.9573,4044.0034,0.004546670232682536,-9.076633,235.299567,0.0,0.0,0.0,0.004546670232682536,True
concurrency_n10_20260721_123038_kafka_feed1_rep3,3739,0.0,1710.1379,4921.4427,0.0008023535704733886,-1.017666,415.885967,0.0,0.0,0.0,0.0008023535704733886,True
concurrency_n10_20260721_123038_kafka_feed2_rep1,4311,0.0,1894.1543,4266.4339,0.0,2.1393,298.956067,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed2_rep2,4311,0.0,993.7888,3476.1582,0.0,1.6969,227.268867,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed2_rep3,4311,0.0,2430.2215,5428.8476,0.0,2.2638,276.0638,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed3_rep1,3977,0.0,1632.548,4835.3126,0.0,3.5246,303.790534,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed3_rep2,3977,0.0,847.0694,3809.318,0.0,1.647,313.270867,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed3_rep3,3977,0.0,1607.5601,4622.9516,0.0,2.0878,557.902434,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed4_rep1,4346,0.0,1526.517,4515.5644,0.0,1.4584,303.4968005,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed4_rep2,4346,0.0,1827.1958,4971.41325,0.006672802577082374,-9.347333,182.006267,0.0,0.0,0.0,0.006672802577082374,True
concurrency_n10_20260721_123038_kafka_feed4_rep3,4346,0.0,1967.3919,4983.8154,0.0,2.2934,527.0633005,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed5_rep1,4233,0.0,1912.6441,4458.2676,0.0007087172218284905,-2.0933,319.354967,0.0,0.0,0.0,0.0007087172218284905,True
concurrency_n10_20260721_123038_kafka_feed5_rep2,4233,0.0,837.8663,3372.4036,0.0,2.2605,341.636934,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed5_rep3,4233,0.0,1781.5757,4736.1284,0.0,2.1142,521.638167,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed6_rep1,4035,0.0,2169.5518,4794.0784,0.0,4.011,288.524434,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed6_rep2,4035,0.0,1175.8319,3815.4074,0.0,1.5065,249.6201,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed6_rep3,4035,0.0,1455.2185,4354.8712,0.0,2.2642,545.260467,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed7_rep1,4249,0.0,1859.0062,4191.4287,0.0018827959519887032,-3.9205,495.642067,0.0,0.0,0.0,0.0018827959519887032,True
concurrency_n10_20260721_123038_kafka_feed7_rep2,4249,0.0,930.5834,3636.9561,0.0004706989879971758,-0.2222,377.617567,0.0,0.0,0.0,0.0004706989879971758,True
concurrency_n10_20260721_123038_kafka_feed7_rep3,4249,0.0,1884.1678,4728.6124,0.007531183807954813,-8.822266,543.917534,0.0,0.0,0.0,0.007531183807954813,True
concurrency_n10_20260721_123038_kafka_feed8_rep1,4018,0.0,1626.9054,4451.4997,0.003982080637132902,-3.346266,374.103567,0.0,0.0,0.0,0.003982080637132902,True
concurrency_n10_20260721_123038_kafka_feed8_rep2,4018,0.0,831.5758,4077.297,0.0,1.4611,347.113834,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed8_rep3,4018,0.0,1260.0479,4657.6096,0.0,1.3186,593.607867,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed9_rep1,3871,0.0,972.0054,3808.3241,0.0,6.2082,273.532067,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed9_rep2,3871,0.0,903.88,3544.849,0.0,1.728767,184.657634,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_kafka_feed9_rep3,3871,0.0,1424.8236,4854.2419,0.0,2.0685,298.587734,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_redis_feed10_rep1,3881,0.0002576655501159495,-3.0399,6322.7018,0.0,2.8597,705.002134,0.0,0.0,0.0,0.0002576655501159495,True
concurrency_n10_20260721_123038_redis_feed10_rep2,3881,0.0002576655501159495,-1.0074,5157.6509,0.0,13.1635,810.811967,0.0,0.0,0.0,0.0002576655501159495,True
concurrency_n10_20260721_123038_redis_feed10_rep3,3881,0.001030662200463798,-13.9973,6613.7288,0.0,9.2979,509.568734,0.0,0.0,0.0,0.001030662200463798,True
concurrency_n10_20260721_123038_redis_feed1_rep1,3739,0.0,0.8396,5612.3551,0.0,6.0696,1975.221067,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_redis_feed1_rep2,3739,0.0005349023803155924,-9.9381,5525.0877,0.0,3.0096,262.026467,0.0,0.0,0.0,0.0005349023803155924,True
concurrency_n10_20260721_123038_redis_feed1_rep3,3739,0.0,0.0,6928.6309,0.0,4.536667,191.879767,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_redis_feed2_rep1,4311,0.0,0.0,4854.1782,0.0,4.0501,1852.283767,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_redis_feed2_rep2,4311,0.00023196474135931338,-1.4038,6123.6793,0.0,6.9548,824.4387,0.0,0.0,0.0,0.00023196474135931338,True
concurrency_n10_20260721_123038_redis_feed2_rep3,4311,0.0,0.0,7558.272,0.0,14.8961,728.440967,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_redis_feed3_rep1,3977,0.00025144581342720644,-3.7359,5976.8026,0.0,11.877,969.550034,0.0,0.0,0.0,0.00025144581342720644,True
concurrency_n10_20260721_123038_redis_feed3_rep2,3977,0.0010057832537088258,-37.0676,5398.1442,0.0,6.8333,667.224034,0.0,0.0,0.0,0.0010057832537088258,True
concurrency_n10_20260721_123038_redis_feed3_rep3,3977,0.00025144581342720644,-1.0015,6403.6066,0.0,6.5211,322.623334,0.0,0.0,0.0,0.00025144581342720644,True
concurrency_n10_20260721_123038_redis_feed4_rep1,4346,0.0002300966405890474,-6.513,6474.80105,0.0,4.6433,556.6287,0.0,0.0,0.0,0.0002300966405890474,True
concurrency_n10_20260721_123038_redis_feed4_rep2,4346,0.0,2.9112,6481.539699999999,0.0,3.5898,650.7344,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_redis_feed4_rep3,4346,0.0004601932811780948,-7.0022,5161.14395,0.0,4.4337,1826.346367,0.0,0.0,0.0,0.0004601932811780948,True
concurrency_n10_20260721_123038_redis_feed5_rep1,4233,0.00023623907394283014,-6.9993,5898.2344,0.0,7.0487,1058.9328,0.0,0.0,0.0,0.00023623907394283014,True
concurrency_n10_20260721_123038_redis_feed5_rep2,4233,0.0004724781478856603,-2.2625,5688.2724,0.0,2.5199,588.781834,0.0,0.0,0.0,0.0004724781478856603,True
concurrency_n10_20260721_123038_redis_feed5_rep3,4233,0.00023623907394283014,-7.5921,7224.2817,0.0,13.3064,1296.027767,0.0,0.0,0.0,0.00023623907394283014,True
concurrency_n10_20260721_123038_redis_feed6_rep1,4035,0.0007434944237918215,-14.9831,5114.8814,0.0,7.2872,1276.567067,0.0,0.0,0.0,0.0007434944237918215,True
concurrency_n10_20260721_123038_redis_feed6_rep2,4035,0.00024783147459727387,-15.0518,4873.2528,0.0,2.5096,747.237667,0.0,0.0,0.0,0.00024783147459727387,True
concurrency_n10_20260721_123038_redis_feed6_rep3,4035,0.00024783147459727387,-7.6891,6243.002,0.0,3.0011,1005.985067,0.0,0.0,0.0,0.00024783147459727387,True
concurrency_n10_20260721_123038_redis_feed7_rep1,4249,0.0,0.0,7129.7311,0.0,3.1991,900.952134,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_redis_feed7_rep2,4249,0.0007060484819957637,-4.5556,5358.1759,0.0,3.0004,931.512334,0.0,0.0,0.0,0.0007060484819957637,True
concurrency_n10_20260721_123038_redis_feed7_rep3,4249,0.0007060484819957637,-7.8017,4662.3601,0.0,3.8068,2216.580667,0.0,0.0,0.0,0.0007060484819957637,True
concurrency_n10_20260721_123038_redis_feed8_rep1,4018,0.0,0.0,6553.9808,0.0,1.157234,320.5670505,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_redis_feed8_rep2,4018,0.0024888003982080635,-14.5536,5113.7808,0.0,3.9769,1281.3483335,0.0,0.0,0.0,0.0024888003982080635,True
concurrency_n10_20260721_123038_redis_feed8_rep3,4018,0.0007466401194624191,-17.1871,5660.8929499999995,0.0,8.1632,1539.7705335,0.0,0.0,0.0,0.0007466401194624191,True
concurrency_n10_20260721_123038_redis_feed9_rep1,3871,0.0,0.0,5959.3009,0.0,5.1426,764.492734,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_redis_feed9_rep2,3871,0.0,0.0,5646.2909,0.0,2.9101,194.7573,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_123038_redis_feed9_rep3,3871,0.0002583311805734952,-14.0981,4372.4378,0.0,4.944,2115.176434,0.0,0.0,0.0,0.0002583311805734952,True
concurrency_n1_20260617_215247_kafka_feed1_rep1,4465,0.0,0.0,0.0,0.0,1.0033,1641.797134,0.0,0.0,0.0,0.0,True
concurrency_n1_20260617_215247_redis_feed1_rep1,4465,0.012541993281075027,-4.1976,4.0714,0.006494960806270996,-2.1293,12.857434,0.0,0.0,0.0,0.012541993281075027,False
concurrency_n1_20260617_215826_kafka_feed1_rep1,4465,0.00022396416573348266,-4.2212,2.2402,0.2219484882418813,-10.8478,6.229734,0.0,0.0,0.0,0.2219484882418813,False
concurrency_n1_20260617_215826_kafka_feed1_rep2,4465,0.0,0.0,2.9903,0.4029115341545353,-13.460233,2.324934,0.0,0.0,0.0,0.4029115341545353,False
concurrency_n1_20260617_215826_kafka_feed1_rep3,4465,0.0,0.0,2.3078,0.0035834266517357225,-1.1131,15.463867,0.0,0.0,0.0,0.0035834266517357225,True
concurrency_n1_20260617_215826_redis_feed1_rep1,4465,0.015005599104143338,-2.1659,4.1391,0.5007838745800672,-13.7333,-0.014433,0.0,0.0,0.0,0.5007838745800672,False
concurrency_n1_20260617_215826_redis_feed1_rep2,4465,0.010078387458006719,-4.0273,4.8702,0.08667413213885779,-4.6623,9.407467,0.0,0.0,0.0,0.08667413213885779,False
concurrency_n1_20260617_215826_redis_feed1_rep3,4465,0.009630459126539754,-1.5117,4.5509,0.053975363941769314,-4.6013,9.775034,0.0,0.0,0.0,0.053975363941769314,False
concurrency_n1_20260617_221033_kafka_feed1_rep1,4465,0.0006718924972004479,-2.627,16.5596,0.08756998880179172,-6.6351,8.226934,0.0,0.0,0.0,0.08756998880179172,False
concurrency_n1_20260617_221033_kafka_feed1_rep2,4465,0.009182530795072788,-3.0044,17.1346,0.12161254199328107,-8.0671,7.412667,0.0,0.0,0.0,0.12161254199328107,False
concurrency_n1_20260617_221033_kafka_feed1_rep3,4465,0.0047032474804031355,-4.394,17.3366,0.3496080627099664,-13.5154,2.4465,0.0,0.0,0.0,0.3496080627099664,False
concurrency_n1_20260617_221033_redis_feed1_rep1,4465,0.0,0.0,1390.9016,0.0,1.939,17.100367,0.0,0.0,0.0,0.0,True
concurrency_n1_20260617_221033_redis_feed1_rep2,4465,0.0,0.0,1373.1648,0.0013437849944008958,-1.1139,14.276367,0.0,0.0,0.0,0.0013437849944008958,True
concurrency_n1_20260617_221033_redis_feed1_rep3,4465,0.00022396416573348266,-1.5855,1072.1075,0.009630459126539754,-2.7723,13.108234,0.0,0.0,0.0,0.009630459126539754,True
concurrency_n1_20260618_122822_kafka_feed1_rep1,40660,0.0002705361534677816,-8.5515,2.6409,0.014289227742252828,-3.2535,12.172867,0.0,0.0,0.0,0.014289227742252828,False
concurrency_n1_20260618_122822_kafka_feed1_rep2,40660,0.00024594195769798326,-8.0105,2.6532,0.0,0.0269,15.4042,0.0,0.0,0.0,0.00024594195769798326,True
concurrency_n1_20260618_122822_kafka_feed1_rep3,40660,0.0003689129365469749,-8.0527,2.6492,0.49348253812100346,-15.2806,0.108634,0.0,0.0,0.0,0.49348253812100346,False
concurrency_n1_20260618_122822_redis_feed1_rep1,40660,0.013157894736842105,-40.7645,3.77555,0.27850467289719627,-12.6442,3.968734,0.0,0.0,0.0,0.27850467289719627,False
concurrency_n1_20260618_122822_redis_feed1_rep2,40660,0.01382193802262666,-40.2281,3.904,0.0018199704869650763,-1.7528,14.46625,0.0,0.0,0.0,0.01382193802262666,False
concurrency_n1_20260618_122822_redis_feed1_rep3,40660,0.014289227742252828,-40.7666,3.8969,0.11834727004426955,-9.0526,7.4745,0.0,0.0,0.0,0.11834727004426955,False
concurrency_n1_20260721_100807_kafka_feed1_rep1,3739,0.0,0.0,0.9991,0.13853971650173844,-7.7026,7.562534,0.0,0.0,0.0,0.13853971650173844,False
concurrency_n1_20260721_100807_kafka_feed1_rep2,3739,0.0,0.0,0.9987,0.08264241775875902,-5.8671,9.3816,0.0,0.0,0.0,0.08264241775875902,False
concurrency_n1_20260721_100807_kafka_feed1_rep3,3739,0.0,0.0,0.9992,0.08344477132923242,-6.3488,8.939867,0.0,0.0,0.0,0.08344477132923242,False
concurrency_n1_20260721_100807_redis_feed1_rep1,3739,0.0018721583311045735,-1.9969,1.0404,0.4437015244717839,-14.7186,0.943967,0.0,0.0,0.0,0.4437015244717839,False
concurrency_n1_20260721_100807_redis_feed1_rep2,3739,0.0016047071409467772,-1.128,1.0206,0.008023535704733886,-2.4938,13.066367,0.0,0.0,0.0,0.008023535704733886,True
concurrency_n1_20260721_100807_redis_feed1_rep3,3739,0.0034768654720513507,-1.2776,1.0645,0.43674779352768117,-14.363,1.090967,0.0,0.0,0.0,0.43674779352768117,False
concurrency_n1_20260721_102459_kafka_feed1_rep1,3739,0.0010698047606311847,-1.0751,1.0331,0.4955870553623964,-14.9104,0.0828,0.0,0.0,0.0,0.4955870553623964,False
concurrency_n1_20260721_102459_kafka_feed1_rep10,3739,0.0,0.0,0.9992,0.09708478202728002,-6.9597,8.564067,0.0,0.0,0.0,0.09708478202728002,False
concurrency_n1_20260721_102459_kafka_feed1_rep11,3739,0.0,0.0,0.9992,0.4450387804225729,-14.5137,0.8397,0.0,0.0,0.0,0.4450387804225729,False
concurrency_n1_20260721_102459_kafka_feed1_rep12,3739,0.0002674511901577962,-0.9991,0.9993,0.08585183204065258,-7.1139,8.899034,0.0,0.0,0.0,0.08585183204065258,False
concurrency_n1_20260721_102459_kafka_feed1_rep13,3739,0.0,0.0,0.9991,0.027547472586253008,-3.5926,11.757567,0.0,0.0,0.0,0.027547472586253008,False
concurrency_n1_20260721_102459_kafka_feed1_rep14,3739,0.0,0.0,0.9991,0.42150307568868683,-14.2371,1.2548,0.0,0.0,0.0,0.42150307568868683,False
concurrency_n1_20260721_102459_kafka_feed1_rep15,3739,0.0,0.0,0.9992,0.1973789783364536,-9.0889,5.9261,0.0,0.0,0.0,0.1973789783364536,False
concurrency_n1_20260721_102459_kafka_feed1_rep2,3739,0.0002674511901577962,-1.0551,1.0332,0.42150307568868683,-14.1102,1.404467,0.0,0.0,0.0,0.42150307568868683,False
concurrency_n1_20260721_102459_kafka_feed1_rep3,3739,0.0002674511901577962,-0.5259,1.0354,0.31372024605509496,-11.6061,3.125034,0.0,0.0,0.0,0.31372024605509496,False
concurrency_n1_20260721_102459_kafka_feed1_rep4,3739,0.0,0.0,0.9991,0.09494517250601765,-6.9297,8.128867,0.0,0.0,0.0,0.09494517250601765,False
concurrency_n1_20260721_102459_kafka_feed1_rep5,3739,0.0,0.0,0.9994,0.013105108317732013,-2.3191,12.694667,0.0,0.0,0.0,0.013105108317732013,False
concurrency_n1_20260721_102459_kafka_feed1_rep6,3739,0.0,0.0,0.9991,0.0024070607114201658,-0.4692,14.609,0.0,0.0,0.0,0.0024070607114201658,True
concurrency_n1_20260721_102459_kafka_feed1_rep7,3739,0.0,0.0,0.9994,0.11821342604974593,-7.1074,8.305567,0.0,0.0,0.0,0.11821342604974593,False
concurrency_n1_20260721_102459_kafka_feed1_rep8,3739,0.0,0.0,0.9994,0.0010698047606311847,-0.3842,15.4478,0.0,0.0,0.0,0.0010698047606311847,True
concurrency_n1_20260721_102459_kafka_feed1_rep9,3739,0.0,0.0,0.9994,0.17651778550414549,-8.5712,6.230234,0.0,0.0,0.0,0.17651778550414549,False
concurrency_n1_20260721_102459_redis_feed1_rep1,3739,0.002941963091735758,-1.8632,1.0915,0.03904787376303825,-3.8709,11.051467,0.0,0.0,0.0,0.03904787376303825,False
concurrency_n1_20260721_102459_redis_feed1_rep10,3739,0.0021396095212623694,-1.4853,1.0039,0.27253276277079436,-11.4637,4.1808,0.0,0.0,0.0,0.27253276277079436,False
concurrency_n1_20260721_102459_redis_feed1_rep11,3739,0.002941963091735758,-1.2433,1.0051,0.06017651778550415,-5.2484,10.0368,0.0,0.0,0.0,0.06017651778550415,False
concurrency_n1_20260721_102459_redis_feed1_rep12,3739,0.0005349023803155924,-1.0027,1.0071,0.002941963091735758,-0.8128,14.502934,0.0,0.0,0.0,0.002941963091735758,True
concurrency_n1_20260721_102459_redis_feed1_rep13,3739,0.0021396095212623694,-1.0051,1.005,0.08290986894891682,-6.144,9.058534,0.0,0.0,0.0,0.08290986894891682,False
concurrency_n1_20260721_102459_redis_feed1_rep14,3739,0.003744316662209147,-2.9124,1.0069,0.007221182134260497,-1.851,13.816934,0.0,0.0,0.0,0.007221182134260497,True
concurrency_n1_20260721_102459_redis_feed1_rep15,3739,0.0024070607114201658,-1.4785,1.0048,0.15244717838994384,-8.3031,7.0857,0.0,0.0,0.0,0.15244717838994384,False
concurrency_n1_20260721_102459_redis_feed1_rep2,3739,0.002941963091735758,-2.7006,1.0547,0.1481679593474191,-8.4864,6.853234,0.0,0.0,0.0,0.1481679593474191,False
concurrency_n1_20260721_102459_redis_feed1_rep3,3739,0.0021396095212623694,-1.0446,1.0904,0.36400106980476066,-13.1311,2.376234,0.0,0.0,0.0,0.36400106980476066,False
concurrency_n1_20260721_102459_redis_feed1_rep4,3739,0.0010698047606311847,-1.0049,1.0079,0.4236426852099492,-13.9875,1.290067,0.0,0.0,0.0,0.4236426852099492,False
concurrency_n1_20260721_102459_redis_feed1_rep5,3739,0.0024070607114201658,-2.0143,1.0053,0.4859588125167157,-15.2245,0.193867,0.0,0.0,0.0,0.4859588125167157,False
concurrency_n1_20260721_102459_redis_feed1_rep6,3739,0.0024070607114201658,-1.9967,1.0041,0.009360791655522867,-2.0986,13.4731,0.0,0.0,0.0,0.009360791655522867,True
concurrency_n1_20260721_102459_redis_feed1_rep7,3739,0.0032094142818935543,-1.3089,1.0042,0.05803690826424177,-4.5591,10.7252,0.0,0.0,0.0,0.05803690826424177,False
concurrency_n1_20260721_102459_redis_feed1_rep8,3739,0.002674511901577962,-2.0128,1.0025,0.27520727467237227,-10.8719,3.748967,0.0,0.0,0.0,0.27520727467237227,False
concurrency_n1_20260721_102459_redis_feed1_rep9,3739,0.002941963091735758,-1.9967,1.0033,0.08371222251939021,-6.3559,8.931034,0.0,0.0,0.0,0.08371222251939021,False
concurrency_n20_20260617_163108_kafka_feed10_rep1,4465,0.10548712206047033,-15.0549,0.9989,0.0,1.8773,32406.6374,0.0,0.0,0.0,0.10548712206047033,False
concurrency_n20_20260617_163108_kafka_feed11_rep1,4465,0.06987681970884659,-15.9786,1.0022,0.0,1.5826,33499.1986,0.0,0.0,0.0,0.06987681970884659,False
concurrency_n20_20260617_163108_kafka_feed12_rep1,4465,0.07995520716685331,-19.9294,1.0018,0.0,32.1484,31418.1422,0.0,0.0,0.0,0.07995520716685331,False
concurrency_n20_20260617_163108_kafka_feed14_rep1,4465,0.08667413213885779,-14.0376,1.0122,0.0,11.5843,33192.761,0.0,0.0,0.0,0.08667413213885779,False
concurrency_n20_20260617_163108_kafka_feed15_rep1,4465,0.10974244120940649,-33.3832,1.0095,0.0,3.1939,32883.1679,0.0,0.0,0.0,0.10974244120940649,False
concurrency_n20_20260617_163108_kafka_feed16_rep1,4465,0.08152295632698768,-14.5936,1.0011,0.0,2.1034,31374.7262,0.0,0.0,0.0,0.08152295632698768,False
concurrency_n20_20260617_163108_kafka_feed17_rep1,4465,0.10167973124300111,-22.7477,1.0104,0.0,2.1034,30221.1845,0.0,0.0,0.0,0.10167973124300111,False
concurrency_n20_20260617_163108_kafka_feed18_rep1,4465,0.1200447928331467,-30.3386,0.9975,0.0,1.2557,32371.1879,0.0,0.0,0.0,0.1200447928331467,False
concurrency_n20_20260617_163108_kafka_feed19_rep1,4465,0.07637178051511759,-9.0303,1.0013,0.0,2.5123,31074.5923,0.0,0.0,0.0,0.07637178051511759,False
concurrency_n20_20260617_163108_kafka_feed1_rep1,4465,0.09182530795072788,-25.1358,1.0024,0.0,85.2942,34121.9135,0.0,0.0,0.0,0.09182530795072788,False
concurrency_n20_20260617_163108_kafka_feed20_rep1,4465,0.07346024636058231,-19.7293,1.0031,0.0,7.5794,31934.4498,0.0,0.0,0.0,0.07346024636058231,False
concurrency_n20_20260617_163108_kafka_feed2_rep1,4465,0.122508398656215,-28.577,0.9986,0.0,3.0586,36793.3082,0.0,0.0,0.0,0.122508398656215,False
concurrency_n20_20260617_163108_kafka_feed3_rep1,4465,0.09182530795072788,-27.2786,1.0032,0.0,2.6016,34003.7749,0.0,0.0,0.0,0.09182530795072788,False
concurrency_n20_20260617_163108_kafka_feed4_rep1,4465,0.13146696528555432,-25.1802,0.6145,0.0,3.5172,36170.6243,0.0,0.0,0.0,0.13146696528555432,False
concurrency_n20_20260617_163108_kafka_feed5_rep1,4465,0.07346024636058231,-53.2411,1.0013,0.0,3.0205,36118.077,0.0,0.0,0.0,0.07346024636058231,False
concurrency_n20_20260617_163108_kafka_feed7_rep1,4465,0.10907054871220605,-21.3196,1.0017,0.0,9.0481,33602.794,0.0,0.0,0.0,0.10907054871220605,False
concurrency_n20_20260617_163108_kafka_feed9_rep1,4465,0.04076147816349384,-27.6733,1.2578,0.0,2.002,32786.9519,0.0,0.0,0.0,0.04076147816349384,False
concurrency_n20_20260617_163108_redis_feed10_rep1,4465,0.0015677491601343784,-12.2591,10505.797,0.0,32.5868,4942.6361,0.0,0.0,0.0,0.0015677491601343784,True
concurrency_n20_20260617_163108_redis_feed11_rep1,4465,0.0006718924972004479,-27.8992,11004.4369,0.0,4.4841,4329.787,0.0,0.0,0.0,0.0006718924972004479,True
concurrency_n20_20260617_163108_redis_feed12_rep1,4465,0.0008958566629339306,-83.5572,11312.807,0.0,38.4669,4436.7504,0.0,0.0,0.0,0.0008958566629339306,True
concurrency_n20_20260617_163108_redis_feed13_rep1,4465,0.0004479283314669653,-11.197,8940.3609,0.0,68.8168,6170.5498,0.0,0.0,0.0,0.0004479283314669653,True
