run_id,condition,gate,n_events,neg_ack,ms_deleted,over_0.1,over_0.25,over_0.5,over_1
concurrency_n5_20260725_121638_kafka_feed4_rep1,kafka_n5_feed4,fail,112,32,52,108,107,83,32
concurrency_n5_20260725_121638_kafka_feed4_rep2,kafka_n5_feed4,fail,112,33,47,108,107,96,33
concurrency_n5_20260725_121638_kafka_feed4_rep3,kafka_n5_feed4,fail,112,44,48,108,108,100,44
concurrency_n5_20260725_121638_kafka_feed4_rep4,kafka_n5_feed4,fail,112,47,61,112,112,105,47
concurrency_n5_20260725_121638_kafka_feed4_rep5,kafka_n5_feed4,fail,112,39,49,112,110,104,39
concurrency_n5_20260725_121638_kafka_feed5_rep1,kafka_n5_feed5,fail,145,37,54,141,140,116,37
concurrency_n5_20260725_121638_kafka_feed5_rep2,kafka_n5_feed5,fail,145,23,54,141,140,105,23
concurrency_n5_20260725_121638_kafka_feed5_rep3,kafka_n5_feed5,fail,145,45,72,141,140,131,45
concurrency_n5_20260725_121638_kafka_feed5_rep4,kafka_n5_feed5,fail,145,44,72,145,145,125,44
concurrency_n5_20260725_121638_kafka_feed5_rep5,kafka_n5_feed5,fail,145,43,61,145,145,123,43
concurrency_n5_20260725_121638_redis_feed1_rep1,redis_n5_feed1,fail,148,25,73,136,122,84,25
concurrency_n5_20260725_121638_redis_feed1_rep2,redis_n5_feed1,fail,148,15,71,137,114,76,15
concurrency_n5_20260725_121638_redis_feed1_rep3,redis_n5_feed1,fail,148,35,77,137,122,92,35
concurrency_n5_20260725_121638_redis_feed1_rep4,redis_n5_feed1,fail,148,35,82,143,129,93,35
concurrency_n5_20260725_121638_redis_feed1_rep5,redis_n5_feed1,fail,148,30,72,140,123,96,30
concurrency_n5_20260725_121638_redis_feed2_rep1,redis_n5_feed2,fail,71,13,34,62,54,43,13
concurrency_n5_20260725_121638_redis_feed2_rep2,redis_n5_feed2,fail,71,11,34,62,56,41,11
concurrency_n5_20260725_121638_redis_feed2_rep3,redis_n5_feed2,fail,71,10,31,62,57,33,10
concurrency_n5_20260725_121638_redis_feed2_rep4,redis_n5_feed2,fail,71,11,31,66,55,41,11
concurrency_n5_20260725_121638_redis_feed2_rep5,redis_n5_feed2,fail,71,14,39,66,64,36,14
concurrency_n5_20260725_121638_redis_feed3_rep1,redis_n5_feed3,fail,121,17,62,111,93,61,17
concurrency_n5_20260725_121638_redis_feed3_rep2,redis_n5_feed3,fail,121,29,56,109,90,65,29
concurrency_n5_20260725_121638_redis_feed3_rep3,redis_n5_feed3,fail,121,15,51,112,90,56,15
concurrency_n5_20260725_121638_redis_feed3_rep4,redis_n5_feed3,fail,121,28,67,115,100,75,28
concurrency_n5_20260725_121638_redis_feed3_rep5,redis_n5_feed3,fail,121,27,67,114,94,77,27
concurrency_n5_20260725_121638_redis_feed4_rep1,redis_n5_feed4,fail,112,9,49,98,88,56,9
concurrency_n5_20260725_121638_redis_feed4_rep2,redis_n5_feed4,fail,112,15,56,101,87,55,15
concurrency_n5_20260725_121638_redis_feed4_rep3,redis_n5_feed4,fail,112,12,52,100,83,52,12
concurrency_n5_20260725_121638_redis_feed4_rep4,redis_n5_feed4,fail,112,17,56,107,88,63,17
concurrency_n5_20260725_121638_redis_feed4_rep5,redis_n5_feed4,fail,112,23,62,107,93,72,23
concurrency_n5_20260725_121638_redis_feed5_rep1,redis_n5_feed5,fail,145,22,76,137,117,89,22
concurrency_n5_20260725_121638_redis_feed5_rep2,redis_n5_feed5,fail,145,22,80,135,120,88,22
concurrency_n5_20260725_121638_redis_feed5_rep3,redis_n5_feed5,fail,145,27,74,133,113,91,27
concurrency_n5_20260725_121638_redis_feed5_rep4,redis_n5_feed5,fail,145,15,79,137,112,77,15
concurrency_n5_20260725_121638_redis_feed5_rep5,redis_n5_feed5,fail,145,23,78,138,118,92,23
concurrency_n5_20260725_123428_kafka_feed1_rep1,kafka_n5_feed1,pass,148,0,10,148,148,148,0
concurrency_n5_20260725_123428_kafka_feed1_rep2,kafka_n5_feed1,pass,148,0,20,148,148,148,0
concurrency_n5_20260725_123428_kafka_feed1_rep3,kafka_n5_feed1,pass,148,0,7,148,148,148,0
concurrency_n5_20260725_123428_kafka_feed1_rep4,kafka_n5_feed1,pass,148,0,15,148,148,148,0
concurrency_n5_20260725_123428_kafka_feed1_rep5,kafka_n5_feed1,pass,148,0,22,148,144,144,0
concurrency_n5_20260725_123428_kafka_feed2_rep1,kafka_n5_feed2,pass,71,0,8,71,71,71,0
concurrency_n5_20260725_123428_kafka_feed2_rep2,kafka_n5_feed2,fail,71,1,11,71,71,71,1
concurrency_n5_20260725_123428_kafka_feed2_rep3,kafka_n5_feed2,pass,71,0,6,71,71,71,0
concurrency_n5_20260725_123428_kafka_feed2_rep4,kafka_n5_feed2,pass,71,0,16,71,71,71,0
concurrency_n5_20260725_123428_kafka_feed2_rep5,kafka_n5_feed2,pass,71,0,8,71,71,71,0
concurrency_n5_20260725_123428_kafka_feed3_rep1,kafka_n5_feed3,pass,121,0,4,121,121,121,0
concurrency_n5_20260725_123428_kafka_feed3_rep2,kafka_n5_feed3,pass,121,0,9,117,117,116,0
concurrency_n5_20260725_123428_kafka_feed3_rep3,kafka_n5_feed3,pass,121,0,12,121,121,121,0
concurrency_n5_20260725_123428_kafka_feed3_rep4,kafka_n5_feed3,fail,121,5,15,118,118,118,5
concurrency_n5_20260725_123428_kafka_feed3_rep5,kafka_n5_feed3,pass,121,0,11,121,117,117,0
concurrency_n5_20260725_123428_kafka_feed4_rep1,kafka_n5_feed4,pass,112,0,15,112,112,112,0
concurrency_n5_20260725_123428_kafka_feed4_rep2,kafka_n5_feed4,pass,112,0,8,112,112,112,0
concurrency_n5_20260725_123428_kafka_feed4_rep3,kafka_n5_feed4,pass,112,0,5,112,112,112,0
concurrency_n5_20260725_123428_kafka_feed4_rep4,kafka_n5_feed4,pass,112,0,17,112,112,112,0
concurrency_n5_20260725_123428_kafka_feed4_rep5,kafka_n5_feed4,pass,112,0,14,112,112,112,0
concurrency_n5_20260725_123428_kafka_feed5_rep1,kafka_n5_feed5,pass,145,0,18,145,145,145,0
concurrency_n5_20260725_123428_kafka_feed5_rep2,kafka_n5_feed5,pass,145,0,13,145,145,145,0
concurrency_n5_20260725_123428_kafka_feed5_rep3,kafka_n5_feed5,pass,145,0,22,145,145,145,0
concurrency_n5_20260725_123428_kafka_feed5_rep4,kafka_n5_feed5,fail,145,5,16,145,145,145,5
concurrency_n5_20260725_123428_kafka_feed5_rep5,kafka_n5_feed5,pass,145,0,12,140,140,140,0
concurrency_n5_20260725_123428_redis_feed1_rep1,redis_n5_feed1,pass,148,0,73,138,136,83,0
concurrency_n5_20260725_123428_redis_feed1_rep2,redis_n5_feed1,fail,148,7,80,139,137,83,7
concurrency_n5_20260725_123428_redis_feed1_rep3,redis_n5_feed1,fail,148,3,79,138,137,90,3
concurrency_n5_20260725_123428_redis_feed1_rep4,redis_n5_feed1,fail,148,5,71,141,141,91,5
concurrency_n5_20260725_123428_redis_feed1_rep5,redis_n5_feed1,fail,148,3,80,141,140,88,3
concurrency_n5_20260725_123428_redis_feed2_rep1,redis_n5_feed2,fail,71,2,34,64,64,43,2
concurrency_n5_20260725_123428_redis_feed2_rep2,redis_n5_feed2,fail,71,1,33,63,63,40,1
concurrency_n5_20260725_123428_redis_feed2_rep3,redis_n5_feed2,pass,71,0,35,63,63,39,0
concurrency_n5_20260725_123428_redis_feed2_rep4,redis_n5_feed2,fail,71,1,34,66,66,44,1
concurrency_n5_20260725_123428_redis_feed2_rep5,redis_n5_feed2,fail,71,6,36,66,66,41,6
concurrency_n5_20260725_123428_redis_feed3_rep1,redis_n5_feed3,pass,121,1,64,114,114,69,1
concurrency_n5_20260725_123428_redis_feed3_rep2,redis_n5_feed3,pass,121,1,62,114,114,70,1
concurrency_n5_20260725_123428_redis_feed3_rep3,redis_n5_feed3,fail,121,2,64,114,114,66,2
concurrency_n5_20260725_123428_redis_feed3_rep4,redis_n5_feed3,pass,121,1,60,116,116,69,1
concurrency_n5_20260725_123428_redis_feed3_rep5,redis_n5_feed3,fail,121,3,64,116,115,76,3
concurrency_n5_20260725_123428_redis_feed4_rep1,redis_n5_feed4,fail,112,2,55,104,104,71,2
concurrency_n5_20260725_123428_redis_feed4_rep2,redis_n5_feed4,fail,112,3,56,104,103,58,3
concurrency_n5_20260725_123428_redis_feed4_rep3,redis_n5_feed4,pass,112,0,51,104,102,59,0
concurrency_n5_20260725_123428_redis_feed4_rep4,redis_n5_feed4,fail,112,5,61,107,107,68,5
concurrency_n5_20260725_123428_redis_feed4_rep5,redis_n5_feed4,pass,112,0,52,107,106,62,0
concurrency_n5_20260725_123428_redis_feed5_rep1,redis_n5_feed5,pass,145,1,70,137,135,81,1
concurrency_n5_20260725_123428_redis_feed5_rep2,redis_n5_feed5,fail,145,5,79,137,137,98,5
concurrency_n5_20260725_123428_redis_feed5_rep3,redis_n5_feed5,fail,145,2,83,137,136,84,2
concurrency_n5_20260725_123428_redis_feed5_rep4,redis_n5_feed5,fail,145,6,79,140,140,96,6
concurrency_n5_20260725_123428_redis_feed5_rep5,redis_n5_feed5,fail,145,4,78,140,139,93,4
concurrency_n5_20260725_125216_kafka_feed1_rep1,kafka_n5_feed1,fail,148,31,66,144,143,129,31
concurrency_n5_20260725_125216_kafka_feed1_rep2,kafka_n5_feed1,fail,148,30,60,144,141,121,30
concurrency_n5_20260725_125216_kafka_feed1_rep3,kafka_n5_feed1,fail,148,27,57,144,143,127,27
concurrency_n5_20260725_125216_kafka_feed1_rep4,kafka_n5_feed1,fail,148,35,60,148,148,136,35
concurrency_n5_20260725_125216_kafka_feed1_rep5,kafka_n5_feed1,fail,148,55,75,148,148,132,55
concurrency_n5_20260725_125216_kafka_feed2_rep1,kafka_n5_feed2,fail,71,21,26,67,67,60,21
concurrency_n5_20260725_125216_kafka_feed2_rep2,kafka_n5_feed2,fail,71,20,38,67,66,59,20
concurrency_n5_20260725_125216_kafka_feed2_rep3,kafka_n5_feed2,fail,71,9,21,67,67,54,9
concurrency_n5_20260725_125216_kafka_feed2_rep4,kafka_n5_feed2,fail,71,10,21,71,71,58,10
concurrency_n5_20260725_125216_kafka_feed2_rep5,kafka_n5_feed2,fail,71,19,31,71,71,67,19
concurrency_n5_20260725_125216_kafka_feed3_rep1,kafka_n5_feed3,fail,121,38,49,117,116,111,38
concurrency_n5_20260725_125216_kafka_feed3_rep2,kafka_n5_feed3,fail,121,33,56,117,116,110,33
concurrency_n5_20260725_125216_kafka_feed3_rep3,kafka_n5_feed3,fail,121,23,46,117,117,97,23
concurrency_n5_20260725_125216_kafka_feed3_rep4,kafka_n5_feed3,fail,121,28,45,121,119,98,28
concurrency_n5_20260725_125216_kafka_feed3_rep5,kafka_n5_feed3,fail,121,29,69,121,121,113,29
concurrency_n5_20260725_125216_kafka_feed4_rep1,kafka_n5_feed4,fail,112,19,30,108,108,95,19
concurrency_n5_20260725_125216_kafka_feed4_rep2,kafka_n5_feed4,fail,112,31,50,112,112,102,31
concurrency_n5_20260725_125216_kafka_feed4_rep3,kafka_n5_feed4,fail,112,23,43,108,107,94,23
concurrency_n5_20260725_125216_kafka_feed4_rep4,kafka_n5_feed4,fail,112,21,44,112,112,94,21
concurrency_n5_20260725_125216_kafka_feed4_rep5,kafka_n5_feed4,fail,112,37,44,112,112,102,37
concurrency_n5_20260725_125216_kafka_feed5_rep1,kafka_n5_feed5,fail,145,22,53,141,139,120,22
concurrency_n5_20260725_125216_kafka_feed5_rep2,kafka_n5_feed5,fail,145,28,67,140,138,122,28
concurrency_n5_20260725_125216_kafka_feed5_rep3,kafka_n5_feed5,fail,145,20,53,141,140,123,20
concurrency_n5_20260725_125216_kafka_feed5_rep4,kafka_n5_feed5,fail,145,35,67,145,145,131,35
concurrency_n5_20260725_125216_kafka_feed5_rep5,kafka_n5_feed5,fail,145,17,48,145,145,123,17
concurrency_n5_20260725_125216_redis_feed1_rep1,redis_n5_feed1,fail,148,18,74,133,118,85,18
concurrency_n5_20260725_125216_redis_feed1_rep2,redis_n5_feed1,fail,148,22,78,136,121,82,22
concurrency_n5_20260725_125216_redis_feed1_rep3,redis_n5_feed1,fail,148,28,75,133,114,83,28
concurrency_n5_20260725_125216_redis_feed1_rep4,redis_n5_feed1,fail,148,17,70,139,116,85,17
concurrency_n5_20260725_125216_redis_feed1_rep5,redis_n5_feed1,fail,148,34,74,135,115,91,34
concurrency_n5_20260725_125216_redis_feed2_rep1,redis_n5_feed2,fail,71,6,32,62,51,40,6
concurrency_n5_20260725_125216_redis_feed2_rep2,redis_n5_feed2,fail,71,12,32,63,51,34,12
concurrency_n5_20260725_125216_redis_feed2_rep3,redis_n5_feed2,fail,71,11,33,62,55,40,11
concurrency_n5_20260725_125216_redis_feed2_rep4,redis_n5_feed2,fail,71,7,35,65,52,35,7
concurrency_n5_20260725_125216_redis_feed2_rep5,redis_n5_feed2,fail,71,9,34,66,60,38,9
concurrency_n5_20260725_125216_redis_feed3_rep1,redis_n5_feed3,fail,121,24,63,111,95,69,24
concurrency_n5_20260725_125216_redis_feed3_rep2,redis_n5_feed3,fail,121,15,64,113,96,73,15
concurrency_n5_20260725_125216_redis_feed3_rep3,redis_n5_feed3,fail,121,22,58,112,98,73,22
concurrency_n5_20260725_125216_redis_feed3_rep4,redis_n5_feed3,fail,121,22,53,115,97,67,22
concurrency_n5_20260725_125216_redis_feed3_rep5,redis_n5_feed3,fail,121,16,61,114,95,58,16
concurrency_n5_20260725_125216_redis_feed4_rep1,redis_n5_feed4,fail,112,15,55,99,85,67,15
concurrency_n5_20260725_125216_redis_feed4_rep2,redis_n5_feed4,fail,112,17,53,99,81,58,17
concurrency_n5_20260725_125216_redis_feed4_rep3,redis_n5_feed4,fail,112,17,52,98,80,67,17
concurrency_n5_20260725_125216_redis_feed4_rep4,redis_n5_feed4,fail,112,15,62,106,92,62,15
concurrency_n5_20260725_125216_redis_feed4_rep5,redis_n5_feed4,fail,112,20,58,102,83,64,20
concurrency_n5_20260725_125216_redis_feed5_rep1,redis_n5_feed5,fail,145,22,75,135,113,85,22
concurrency_n5_20260725_125216_redis_feed5_rep2,redis_n5_feed5,fail,145,20,76,136,120,83,20
concurrency_n5_20260725_125216_redis_feed5_rep3,redis_n5_feed5,fail,145,33,75,136,120,93,33
concurrency_n5_20260725_125216_redis_feed5_rep4,redis_n5_feed5,fail,145,26,67,137,116,77,26
concurrency_n5_20260725_125216_redis_feed5_rep5,redis_n5_feed5,fail,145,16,77,136,106,69,16
concurrency_n5_20260725_131006_kafka_feed1_rep1,kafka_n5_feed1,pass,148,0,18,148,148,148,0
concurrency_n5_20260725_131006_kafka_feed1_rep2,kafka_n5_feed1,pass,148,0,23,148,148,145,0
concurrency_n5_20260725_131006_kafka_feed1_rep3,kafka_n5_feed1,pass,148,0,32,144,144,143,0
concurrency_n5_20260725_131006_kafka_feed1_rep4,kafka_n5_feed1,pass,148,0,9,148,148,148,0
concurrency_n5_20260725_131006_kafka_feed1_rep5,kafka_n5_feed1,pass,148,0,12,148,148,143,0
concurrency_n5_20260725_131006_kafka_feed2_rep1,kafka_n5_feed2,pass,71,0,15,71,71,71,0
concurrency_n5_20260725_131006_kafka_feed2_rep2,kafka_n5_feed2,pass,71,0,9,71,71,71,0
concurrency_n5_20260725_131006_kafka_feed2_rep3,kafka_n5_feed2,pass,71,0,10,71,71,71,0
concurrency_n5_20260725_131006_kafka_feed2_rep4,kafka_n5_feed2,pass,71,0,22,71,71,71,0
concurrency_n5_20260725_131006_kafka_feed2_rep5,kafka_n5_feed2,pass,71,0,13,71,71,67,0
concurrency_n5_20260725_131006_kafka_feed3_rep1,kafka_n5_feed3,pass,121,0,32,121,120,116,0
concurrency_n5_20260725_131006_kafka_feed3_rep2,kafka_n5_feed3,fail,121,5,20,121,121,121,5
concurrency_n5_20260725_131006_kafka_feed3_rep3,kafka_n5_feed3,pass,121,0,14,121,121,117,0
concurrency_n5_20260725_131006_kafka_feed3_rep4,kafka_n5_feed3,pass,121,0,20,121,121,121,0
concurrency_n5_20260725_131006_kafka_feed3_rep5,kafka_n5_feed3,pass,121,0,15,121,121,121,0
concurrency_n5_20260725_131006_kafka_feed4_rep1,kafka_n5_feed4,pass,112,0,7,112,112,112,0
concurrency_n5_20260725_131006_kafka_feed4_rep2,kafka_n5_feed4,pass,112,0,9,112,112,112,0
concurrency_n5_20260725_131006_kafka_feed4_rep3,kafka_n5_feed4,pass,112,0,5,112,112,112,0
concurrency_n5_20260725_131006_kafka_feed4_rep4,kafka_n5_feed4,pass,112,0,27,112,112,112,0
concurrency_n5_20260725_131006_kafka_feed4_rep5,kafka_n5_feed4,pass,112,0,4,112,112,108,0
concurrency_n5_20260725_131006_kafka_feed5_rep1,kafka_n5_feed5,pass,145,0,24,145,145,145,0
concurrency_n5_20260725_131006_kafka_feed5_rep2,kafka_n5_feed5,pass,145,0,11,145,145,145,0
concurrency_n5_20260725_131006_kafka_feed5_rep3,kafka_n5_feed5,pass,145,0,14,145,145,145,0
concurrency_n5_20260725_131006_kafka_feed5_rep4,kafka_n5_feed5,fail,145,5,23,145,145,145,5
concurrency_n5_20260725_131006_kafka_feed5_rep5,kafka_n5_feed5,pass,145,0,11,145,145,145,0
concurrency_n5_20260725_131006_redis_feed1_rep1,redis_n5_feed1,fail,148,2,72,138,137,87,2
concurrency_n5_20260725_131006_redis_feed1_rep2,redis_n5_feed1,fail,148,2,77,139,139,91,2
concurrency_n5_20260725_131006_redis_feed1_rep3,redis_n5_feed1,fail,148,4,75,138,137,89,4
concurrency_n5_20260725_131006_redis_feed1_rep4,redis_n5_feed1,fail,148,4,77,141,141,87,4
concurrency_n5_20260725_131006_redis_feed1_rep5,redis_n5_feed1,fail,148,3,81,141,140,93,3
concurrency_n5_20260725_131006_redis_feed2_rep1,redis_n5_feed2,fail,71,2,34,63,63,37,2
concurrency_n5_20260725_131006_redis_feed2_rep2,redis_n5_feed2,fail,71,1,34,63,63,41,1
concurrency_n5_20260725_131006_redis_feed2_rep3,redis_n5_feed2,pass,71,0,29,63,61,34,0
concurrency_n5_20260725_131006_redis_feed2_rep4,redis_n5_feed2,fail,71,1,36,66,66,43,1
concurrency_n5_20260725_131006_redis_feed2_rep5,redis_n5_feed2,pass,71,0,37,66,66,39,0
concurrency_n5_20260725_131006_redis_feed3_rep1,redis_n5_feed3,fail,121,6,65,114,114,66,6
concurrency_n5_20260725_131006_redis_feed3_rep2,redis_n5_feed3,pass,121,0,61,114,112,62,0
concurrency_n5_20260725_131006_redis_feed3_rep3,redis_n5_feed3,fail,121,4,62,114,114,75,4
concurrency_n5_20260725_131006_redis_feed3_rep4,redis_n5_feed3,fail,121,10,65,116,116,87,10
concurrency_n5_20260725_131006_redis_feed3_rep5,redis_n5_feed3,pass,121,1,58,116,116,68,1
concurrency_n5_20260725_131006_redis_feed4_rep1,redis_n5_feed4,fail,112,4,55,104,103,73,4
concurrency_n5_20260725_131006_redis_feed4_rep2,redis_n5_feed4,fail,112,5,53,104,104,64,5
concurrency_n5_20260725_131006_redis_feed4_rep3,redis_n5_feed4,pass,112,1,51,104,104,58,1
concurrency_n5_20260725_131006_redis_feed4_rep4,redis_n5_feed4,fail,112,2,53,105,104,57,2
concurrency_n5_20260725_131006_redis_feed4_rep5,redis_n5_feed4,fail,112,4,59,107,107,72,4
concurrency_n5_20260725_131006_redis_feed5_rep1,redis_n5_feed5,fail,145,2,77,137,136,83,2
concurrency_n5_20260725_131006_redis_feed5_rep2,redis_n5_feed5,pass,145,0,75,137,135,81,0
concurrency_n5_20260725_131006_redis_feed5_rep3,redis_n5_feed5,fail,145,2,68,137,133,78,2
concurrency_n5_20260725_131006_redis_feed5_rep4,redis_n5_feed5,pass,145,0,75,140,139,92,0
concurrency_n5_20260725_131006_redis_feed5_rep5,redis_n5_feed5,fail,145,2,79,140,140,83,2
concurrency_n5_20260725_160544_kafka_feed1_rep1,kafka_n5_feed1,fail,148,25,62,144,143,130,25
concurrency_n5_20260725_160544_kafka_feed1_rep2,kafka_n5_feed1,fail,148,23,50,144,143,123,23
concurrency_n5_20260725_160544_kafka_feed1_rep3,kafka_n5_feed1,fail,148,21,64,144,143,128,21
concurrency_n5_20260725_160544_kafka_feed1_rep4,kafka_n5_feed1,fail,148,14,42,148,148,122,14
concurrency_n5_20260725_160544_kafka_feed1_rep5,kafka_n5_feed1,fail,148,24,67,148,147,124,24
concurrency_n5_20260725_160544_kafka_feed2_rep1,kafka_n5_feed2,fail,71,9,23,67,67,62,9
concurrency_n5_20260725_160544_kafka_feed2_rep2,kafka_n5_feed2,fail,71,4,21,67,66,65,4
concurrency_n5_20260725_160544_kafka_feed2_rep3,kafka_n5_feed2,fail,71,12,30,67,67,60,12
concurrency_n5_20260725_160544_kafka_feed2_rep4,kafka_n5_feed2,fail,71,7,21,71,71,60,7
concurrency_n5_20260725_160544_kafka_feed2_rep5,kafka_n5_feed2,fail,71,19,27,71,71,63,19
concurrency_n5_20260725_160544_kafka_feed3_rep1,kafka_n5_feed3,fail,121,20,41,117,117,105,20
concurrency_n5_20260725_160544_kafka_feed3_rep2,kafka_n5_feed3,fail,121,15,28,117,116,100,15
concurrency_n5_20260725_160544_kafka_feed3_rep3,kafka_n5_feed3,fail,121,19,41,117,116,91,19
concurrency_n5_20260725_160544_kafka_feed3_rep4,kafka_n5_feed3,fail,121,17,44,121,121,116,17
concurrency_n5_20260725_160544_kafka_feed3_rep5,kafka_n5_feed3,fail,121,25,46,121,121,99,25
concurrency_n5_20260725_160544_kafka_feed4_rep1,kafka_n5_feed4,fail,112,21,42,108,108,96,21
concurrency_n5_20260725_160544_kafka_feed4_rep2,kafka_n5_feed4,fail,112,8,32,108,108,87,8
concurrency_n5_20260725_160544_kafka_feed4_rep3,kafka_n5_feed4,fail,112,16,43,108,107,102,16
concurrency_n5_20260725_160544_kafka_feed4_rep4,kafka_n5_feed4,fail,112,20,28,112,112,102,20
concurrency_n5_20260725_160544_kafka_feed4_rep5,kafka_n5_feed4,fail,112,21,41,112,112,104,21
concurrency_n5_20260725_160544_kafka_feed5_rep1,kafka_n5_feed5,fail,145,18,50,141,140,124,18
concurrency_n5_20260725_160544_kafka_feed5_rep2,kafka_n5_feed5,fail,145,16,53,141,141,126,16
concurrency_n5_20260725_160544_kafka_feed5_rep3,kafka_n5_feed5,fail,145,21,56,141,140,109,21
concurrency_n5_20260725_160544_kafka_feed5_rep4,kafka_n5_feed5,fail,145,39,75,145,145,138,39
concurrency_n5_20260725_160544_kafka_feed5_rep5,kafka_n5_feed5,fail,145,15,42,145,145,132,15
concurrency_n5_20260725_160544_redis_feed1_rep1,redis_n5_feed1,fail,148,20,74,138,130,92,20
concurrency_n5_20260725_160544_redis_feed1_rep2,redis_n5_feed1,fail,148,22,81,137,119,84,22
concurrency_n5_20260725_160544_redis_feed1_rep3,redis_n5_feed1,fail,148,14,72,135,122,75,14
concurrency_n5_20260725_160544_redis_feed1_rep4,redis_n5_feed1,fail,148,11,79,139,118,87,11
concurrency_n5_20260725_160544_redis_feed1_rep5,redis_n5_feed1,fail,148,13,83,139,124,85,13
concurrency_n5_20260725_160544_redis_feed2_rep1,redis_n5_feed2,fail,71,11,38,63,54,39,11
concurrency_n5_20260725_160544_redis_feed2_rep2,redis_n5_feed2,fail,71,9,32,63,61,37,9
concurrency_n5_20260725_160544_redis_feed2_rep3,redis_n5_feed2,fail,71,9,31,63,48,34,9
concurrency_n5_20260725_160544_redis_feed2_rep4,redis_n5_feed2,fail,71,8,38,65,56,39,8
concurrency_n5_20260725_160544_redis_feed2_rep5,redis_n5_feed2,fail,71,11,28,64,53,34,11
concurrency_n5_20260725_160544_redis_feed3_rep1,redis_n5_feed3,fail,121,11,69,113,98,74,11
concurrency_n5_20260725_160544_redis_feed3_rep2,redis_n5_feed3,fail,121,16,59,112,98,64,16
concurrency_n5_20260725_160544_redis_feed3_rep3,redis_n5_feed3,fail,121,16,59,113,95,71,16
concurrency_n5_20260725_160544_redis_feed3_rep4,redis_n5_feed3,fail,121,17,67,116,101,73,17
concurrency_n5_20260725_160544_redis_feed3_rep5,redis_n5_feed3,fail,121,14,64,116,105,74,14
concurrency_n5_20260725_160544_redis_feed4_rep1,redis_n5_feed4,fail,112,14,55,104,90,58,14
concurrency_n5_20260725_160544_redis_feed4_rep2,redis_n5_feed4,fail,112,18,58,103,96,62,18
concurrency_n5_20260725_160544_redis_feed4_rep3,redis_n5_feed4,fail,112,12,52,100,89,60,12
concurrency_n5_20260725_160544_redis_feed4_rep4,redis_n5_feed4,fail,112,12,51,105,89,68,12
concurrency_n5_20260725_160544_redis_feed4_rep5,redis_n5_feed4,fail,112,14,56,104,86,60,14
concurrency_n5_20260725_160544_redis_feed5_rep1,redis_n5_feed5,fail,145,17,82,137,124,88,17
concurrency_n5_20260725_160544_redis_feed5_rep2,redis_n5_feed5,fail,145,25,86,136,124,96,25
concurrency_n5_20260725_160544_redis_feed5_rep3,redis_n5_feed5,fail,145,18,75,137,116,73,18
concurrency_n5_20260725_160544_redis_feed5_rep4,redis_n5_feed5,fail,145,18,81,139,129,84,18
concurrency_n5_20260725_160544_redis_feed5_rep5,redis_n5_feed5,fail,145,20,79,139,120,83,20
concurrency_n5_20260725_162333_kafka_feed1_rep1,kafka_n5_feed1,fail,148,5,23,148,148,148,5
concurrency_n5_20260725_162333_kafka_feed1_rep2,kafka_n5_feed1,pass,148,0,19,148,148,148,0
concurrency_n5_20260725_162333_kafka_feed1_rep3,kafka_n5_feed1,pass,148,0,23,148,148,148,0
concurrency_n5_20260725_162333_kafka_feed1_rep4,kafka_n5_feed1,fail,148,3,27,148,148,148,3
