run_id,campaign,started,backend,config,feeds,speedup,plan,host,git_head,n_code_files,n_produced,n_consumed,n_matched,transport_median_ms,tti_median_ms,n_negative_transport,frac_negative_transport,transport_integrity,used_by,load_bearing,load_bearing_why
concurrency_n5_20260725_211526_kafka_feed4_rep2,concurrency,2026-07-25T21:15:26Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.941623,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_211526_kafka_feed4_rep3,concurrency,2026-07-25T21:15:26Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.980092,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_211526_kafka_feed4_rep4,concurrency,2026-07-25T21:15:26Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.968253,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_211526_kafka_feed4_rep5,concurrency,2026-07-25T21:15:26Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.945643,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_211526_kafka_feed5_rep1,concurrency,2026-07-25T21:15:26Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.931331,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_211526_kafka_feed5_rep2,concurrency,2026-07-25T21:15:26Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.922678,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_211526_kafka_feed5_rep3,concurrency,2026-07-25T21:15:26Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.907946,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_211526_kafka_feed5_rep4,concurrency,2026-07-25T21:15:26Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.876558,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_211526_kafka_feed5_rep5,concurrency,2026-07-25T21:15:26Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.93638,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed1_rep1,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.503704,,5,0.033784,condemned,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed1_rep2,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.140174,,5,0.033784,condemned,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed1_rep3,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.153674,,1,0.006757,usable,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed1_rep4,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.190876,,1,0.006757,usable,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed1_rep5,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.166129,,5,0.033784,condemned,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed2_rep1,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.682081,,2,0.028169,condemned,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed2_rep2,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.711837,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed2_rep3,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.796035,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed2_rep4,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.737407,,1,0.014085,condemned,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed2_rep5,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.469197,,1,0.014085,condemned,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed3_rep1,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.774011,,1,0.008264,usable,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed3_rep2,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.649792,,5,0.041322,condemned,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed3_rep3,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.715432,,1,0.008264,usable,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed3_rep4,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.160094,,1,0.008264,usable,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed3_rep5,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.178213,,2,0.016529,condemned,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed4_rep1,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.71799,,4,0.035714,condemned,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed4_rep2,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.7829,,1,0.008929,usable,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed4_rep3,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.718141,,6,0.053571,condemned,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed4_rep4,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.674009,,1,0.008929,usable,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed4_rep5,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.745152,,3,0.026786,condemned,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed5_rep1,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.132132,,4,0.027586,condemned,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed5_rep2,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.135186,,5,0.034483,condemned,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed5_rep3,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.174395,,1,0.006897,usable,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed5_rep4,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.142818,,6,0.041379,condemned,,yes,condition:depth
concurrency_n5_20260725_211526_redis_feed5_rep5,concurrency,2026-07-25T21:15:26Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.178833,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed1_rep1,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.715101,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed1_rep2,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.670469,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed1_rep3,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.690545,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed1_rep4,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.703188,,2,0.013514,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed1_rep5,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.654424,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed2_rep1,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.753811,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed2_rep2,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.71382,,4,0.056338,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed2_rep3,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.739058,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed2_rep4,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.667038,,6,0.084507,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed2_rep5,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.717875,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed3_rep1,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.6743,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed3_rep2,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.695051,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed3_rep3,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.717525,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed3_rep4,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.754412,,2,0.016529,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed3_rep5,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.670805,,2,0.016529,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed4_rep1,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.792355,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed4_rep2,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.779019,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed4_rep3,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.748713,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed4_rep4,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.670249,,4,0.035714,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed4_rep5,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.716959,,4,0.035714,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed5_rep1,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.641219,,2,0.013793,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed5_rep2,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.696282,,2,0.013793,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed5_rep3,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.683534,,3,0.02069,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed5_rep4,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.688983,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_225932_kafka_feed5_rep5,concurrency,2026-07-25T22:59:32Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.695072,,2,0.013793,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed1_rep1,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.140334,,11,0.074324,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed1_rep2,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.528636,,16,0.108108,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed1_rep3,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.158221,,8,0.054054,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed1_rep4,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.17727,,5,0.033784,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed1_rep5,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.202048,,12,0.081081,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed2_rep1,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.712638,,7,0.098592,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed2_rep2,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.587227,,5,0.070423,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed2_rep3,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.134655,,9,0.126761,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed2_rep4,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.130148,,3,0.042254,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed2_rep5,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.355994,,9,0.126761,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed3_rep1,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.794122,,14,0.115702,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed3_rep2,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.50432,,13,0.107438,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed3_rep3,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.352167,,10,0.082645,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed3_rep4,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.158273,,3,0.024793,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed3_rep5,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.132613,,7,0.057851,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed4_rep1,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.725332,,12,0.107143,condemned,,yes,condition:depth
concurrency_n5_20260725_225932_redis_feed4_rep2,concurrency,2026-07-25T22:59:32Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.606351,,9,0.080357,condemned,,yes,condition:depth
