run_id,campaign,started,backend,config,feeds,speedup,plan,host,git_head,n_code_files,n_produced,n_consumed,n_matched,transport_median_ms,tti_median_ms,n_negative_transport,frac_negative_transport,integrity,used_by,load_bearing,load_bearing_why
concurrency_n10_20260617_220303_kafka_feed8_rep2,concurrency,2026-06-17T22:03:03Z,kafka,kafka-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,6.4332,,614,0.137514,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_kafka_feed8_rep3,concurrency,2026-06-17T22:03:03Z,kafka,kafka-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4.9989,,607,0.135946,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_kafka_feed9_rep1,concurrency,2026-06-17T22:03:03Z,kafka,kafka-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,,,,,,,not-assessed,,no,
concurrency_n10_20260617_220303_kafka_feed9_rep2,concurrency,2026-06-17T22:03:03Z,kafka,kafka-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_220303_kafka_feed9_rep3,concurrency,2026-06-17T22:03:03Z,kafka,kafka-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3.107,,258,0.057783,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed10_rep1,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4506.1372,,2,0.000448,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed10_rep2,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4573.1731,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed10_rep3,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4561.9282,,2,0.000448,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed1_rep1,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4137.8507,,32,0.007167,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed1_rep2,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,5703.1407,,24,0.005375,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed1_rep3,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,5729.7265,,15,0.003359,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed2_rep1,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3166.9705,,1,0.000224,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed2_rep2,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3664.0595,,2,0.000448,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed2_rep3,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3747.3332,,1,0.000224,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed3_rep1,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4686.2982,,19,0.004255,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed3_rep2,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,5982.622,,5,0.00112,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed3_rep3,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,1479.4191,,1,0.000224,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed4_rep1,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4308.8048,,20,0.004479,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed4_rep2,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4990.564,,3,0.000672,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed4_rep3,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4681.1182,,7,0.001568,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed5_rep1,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4838.1693,,30,0.006719,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed5_rep2,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,5575.0629,,13,0.002912,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed5_rep3,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,5053.6287,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed6_rep1,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4915.4242,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed6_rep2,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,5609.5817,,28,0.006271,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed6_rep3,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3519.4203,,9,0.002016,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed7_rep1,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3240.9184,,1,0.000224,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed7_rep2,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4791.8061,,1,0.000224,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed7_rep3,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,5207.6936,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed8_rep1,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4357.2778,,17,0.003807,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed8_rep2,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,5472.6803,,28,0.006271,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed8_rep3,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,5169.1729,,2,0.000448,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed9_rep1,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3234.8169,,3,0.000672,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed9_rep2,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4164.1923,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_220303_redis_feed9_rep3,concurrency,2026-06-17T22:03:03Z,redis,redis-single,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4078.5194,,3,0.000672,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_221536_kafka_feed10_rep1,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed10_rep2,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed10_rep3,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed1_rep1,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed1_rep2,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3.0594,,212,0.04748,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_221536_kafka_feed1_rep3,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed2_rep1,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed2_rep2,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3.7162,,154,0.03449,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_221536_kafka_feed2_rep3,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,2.6822,,194,0.043449,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_221536_kafka_feed3_rep1,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed3_rep2,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed3_rep3,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,2.8885,,237,0.05308,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_221536_kafka_feed4_rep1,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3.8658,,255,0.057111,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_221536_kafka_feed4_rep2,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed4_rep3,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed5_rep1,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3.6888,,160,0.035834,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_221536_kafka_feed5_rep2,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3.7979,,291,0.065174,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_221536_kafka_feed5_rep3,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,2.8093,,260,0.058231,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_221536_kafka_feed6_rep1,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3.166,,355,0.079507,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_221536_kafka_feed6_rep2,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed6_rep3,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed7_rep1,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed7_rep2,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed7_rep3,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,2.0043,,249,0.055767,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_221536_kafka_feed8_rep1,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3.8838,,93,0.020829,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_221536_kafka_feed8_rep2,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed8_rep3,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,1.685,,370,0.082867,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n10_20260617_221536_kafka_feed9_rep1,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n10_20260617_221536_kafka_feed9_rep2,concurrency,2026-06-17T22:15:36Z,kafka,kafka,10,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
